장비개발,1786,3546,0,NNP,*,T,장비개발,*,*,*,*,*
세공원,1786,3546,0,NNP,*,T,세공원,*,*,*,*,*
고객,1786,3546,0,NNP,*,T,고객,*,*,*,*,*
간호,1786,3545,0,NNP,*,F,간호,*,*,*,*,*
생산직,1786,3546,0,NNP,*,T,생산직,*,*,*,*,*
앙카,1786,3545,0,NNP,*,F,앙카,*,*,*,*,*
경찰,1786,3546,0,NNP,*,T,경찰,*,*,*,*,*
집하장,1786,3546,0,NNP,*,T,집하장,*,*,*,*,*
스포츠,1786,3545,0,NNP,*,F,스포츠,*,*,*,*,*
롤러,1786,3545,0,NNP,*,F,롤러,*,*,*,*,*
집품,1786,3546,0,NNP,*,T,집품,*,*,*,*,*
폐가구,1786,3545,0,NNP,*,F,폐가구,*,*,*,*,*
팔레트,1786,3545,0,NNP,*,F,팔레트,*,*,*,*,*
하체정비,1786,3545,0,NNP,*,F,하체정비,*,*,*,*,*
경향,1786,3546,0,NNP,*,T,경향,*,*,*,*,*
보호,1786,3545,0,NNP,*,F,보호,*,*,*,*,*
폐기물,1786,3546,0,NNP,*,T,폐기물,*,*,*,*,*
단순종사원,1786,3546,0,NNP,*,T,단순종사원,*,*,*,*,*
반도체소자,1786,3545,0,NNP,*,F,반도체소자,*,*,*,*,*
시내버스,1786,3545,0,NNP,*,F,시내버스,*,*,*,*,*
세척,1786,3546,0,NNP,*,T,세척,*,*,*,*,*
옵셋기,1786,3545,0,NNP,*,F,옵셋기,*,*,*,*,*
굴삭기,1786,3545,0,NNP,*,F,굴삭기,*,*,*,*,*
판매원,1786,3546,0,NNP,*,T,판매원,*,*,*,*,*
다시마,1786,3545,0,NNP,*,F,다시마,*,*,*,*,*
식사지원,1786,3546,0,NNP,*,T,식사지원,*,*,*,*,*
전자부품,1786,3546,0,NNP,*,T,전자부품,*,*,*,*,*
사출성형,1786,3546,0,NNP,*,T,사출성형,*,*,*,*,*
제조품질,1786,3546,0,NNP,*,T,제조품질,*,*,*,*,*
요금수납기,1786,3545,0,NNP,*,F,요금수납기,*,*,*,*,*
혼례,1786,3545,0,NNP,*,F,혼례,*,*,*,*,*
안전관리원,1786,3546,0,NNP,*,T,안전관리원,*,*,*,*,*
냉장설비,1786,3545,0,NNP,*,F,냉장설비,*,*,*,*,*
업무,1786,3545,0,NNP,*,F,업무,*,*,*,*,*
학예사,1786,3545,0,NNP,*,F,학예사,*,*,*,*,*
폼핀,1786,3546,0,NNP,*,T,폼핀,*,*,*,*,*
채굴,1786,3546,0,NNP,*,T,채굴,*,*,*,*,*
에너지,1786,3545,0,NNP,*,F,에너지,*,*,*,*,*
시추,1786,3545,0,NNP,*,F,시추,*,*,*,*,*
금속공,1786,3546,0,NNP,*,T,금속공,*,*,*,*,*
제관원,1786,3546,0,NNP,*,T,제관원,*,*,*,*,*
부자재,1786,3546,0,NNP,*,T,부자재,*,*,*,*,*
시각,1786,3546,0,NNP,*,T,시각,*,*,*,*,*
본네트,1786,3545,0,NNP,*,F,본네트,*,*,*,*,*
건설구조,1786,3545,0,NNP,*,F,건설구조,*,*,*,*,*
조제,1786,3546,0,NNP,*,T,조제,*,*,*,*,*
산소가스,1786,3545,0,NNP,*,F,산소가스,*,*,*,*,*
플라스틱,1786,3546,0,NNP,*,T,플라스틱,*,*,*,*,*
폐수처리,1786,3545,0,NNP,*,F,폐수처리,*,*,*,*,*
가스,1786,3545,0,NNP,*,F,가스,*,*,*,*,*
분류,1786,3545,0,NNP,*,F,분류,*,*,*,*,*
레이저,1786,3545,0,NNP,*,F,레이저,*,*,*,*,*
집유,1786,3545,0,NNP,*,F,집유,*,*,*,*,*
관제사,1786,3545,0,NNP,*,F,관제사,*,*,*,*,*
산업용로봇,1786,3546,0,NNP,*,T,산업용로봇,*,*,*,*,*
조경,1786,3546,0,NNP,*,T,조경,*,*,*,*,*
톤백,1786,3546,0,NNP,*,T,톤백,*,*,*,*,*
세탁기,1786,3545,0,NNP,*,F,세탁기,*,*,*,*,*
기사,1786,3545,0,NNP,*,F,기사,*,*,*,*,*
정화,1786,3545,0,NNP,*,F,정화,*,*,*,*,*
자동차조립종사자,1786,3545,0,NNP,*,F,자동차조립종사자,*,*,*,*,*
발판,1786,3546,0,NNP,*,T,발판,*,*,*,*,*
검수,1786,3545,0,NNP,*,F,검수,*,*,*,*,*
실린더헤드,1786,3545,0,NNP,*,F,실린더헤드,*,*,*,*,*
손님,1786,3546,0,NNP,*,T,손님,*,*,*,*,*
도금기,1786,3545,0,NNP,*,F,도금기,*,*,*,*,*
계단,1786,3546,0,NNP,*,T,계단,*,*,*,*,*
채반,1786,3546,0,NNP,*,T,채반,*,*,*,*,*
임업,1786,3546,0,NNP,*,T,임업,*,*,*,*,*
변기포장,1786,3546,0,NNP,*,T,변기포장,*,*,*,*,*
걸레,1786,3546,0,NNP,*,T,걸레,*,*,*,*,*
골판,1786,3546,0,NNP,*,T,골판,*,*,*,*,*
사회과학,1786,3546,0,NNP,*,T,사회과학,*,*,*,*,*
자동차,1786,3545,0,NNP,*,F,자동차,*,*,*,*,*
제공,1786,3546,0,NNP,*,T,제공,*,*,*,*,*
관리소,1786,3545,0,NNP,*,F,관리소,*,*,*,*,*
인쇄판,1786,3546,0,NNP,*,T,인쇄판,*,*,*,*,*
드라이버,1786,3545,0,NNP,*,F,드라이버,*,*,*,*,*
철도운송,1786,3546,0,NNP,*,T,철도운송,*,*,*,*,*
머신,1786,3546,0,NNP,*,T,머신,*,*,*,*,*
운반원,1786,3546,0,NNP,*,T,운반원,*,*,*,*,*
제품검사,1786,3545,0,NNP,*,F,제품검사,*,*,*,*,*
이동보조,1786,3545,0,NNP,*,F,이동보조,*,*,*,*,*
광업,1786,3546,0,NNP,*,T,광업,*,*,*,*,*
차체,1786,3546,0,NNP,*,T,차체,*,*,*,*,*
학습,1786,3546,0,NNP,*,T,학습,*,*,*,*,*
실무사,1786,3545,0,NNP,*,F,실무사,*,*,*,*,*
쓰레기,1786,3545,0,NNP,*,F,쓰레기,*,*,*,*,*
물류,1786,3545,0,NNP,*,F,물류,*,*,*,*,*
매장,1786,3546,0,NNP,*,T,매장,*,*,*,*,*
가공,1786,3546,0,NNP,*,T,가공,*,*,*,*,*
원료공급,1786,3546,0,NNP,*,T,원료공급,*,*,*,*,*
악기,1786,3545,0,NNP,*,F,악기,*,*,*,*,*
선어,1786,3545,0,NNP,*,F,선어,*,*,*,*,*
새시,1786,3545,0,NNP,*,F,새시,*,*,*,*,*
용해로,1786,3545,0,NNP,*,F,용해로,*,*,*,*,*
리프트,1786,3545,0,NNP,*,F,리프트,*,*,*,*,*
포장,1786,3546,0,NNP,*,T,포장,*,*,*,*,*
정비팀,1786,3546,0,NNP,*,T,정비팀,*,*,*,*,*
입식지게차,1786,3545,0,NNP,*,F,입식지게차,*,*,*,*,*
선수,1786,3545,0,NNP,*,F,선수,*,*,*,*,*
고철류,1786,3545,0,NNP,*,F,고철류,*,*,*,*,*
원유,1786,3545,0,NNP,*,F,원유,*,*,*,*,*
대여,1786,3545,0,NNP,*,F,대여,*,*,*,*,*
양념,1786,3546,0,NNP,*,T,양념,*,*,*,*,*
컴퓨터,1786,3545,0,NNP,*,F,컴퓨터,*,*,*,*,*
관리자,1786,3545,0,NNP,*,F,관리자,*,*,*,*,*
형틀,1786,3546,0,NNP,*,T,형틀,*,*,*,*,*
용접건,1786,3546,0,NNP,*,T,용접건,*,*,*,*,*
활선,1786,3546,0,NNP,*,T,활선,*,*,*,*,*
승주작업,1786,3546,0,NNP,*,T,승주작업,*,*,*,*,*
소재입고,1786,3545,0,NNP,*,F,소재입고,*,*,*,*,*
배전장치,1786,3545,0,NNP,*,F,배전장치,*,*,*,*,*
조리실장,1786,3546,0,NNP,*,T,조리실장,*,*,*,*,*
창틀,1786,3546,0,NNP,*,T,창틀,*,*,*,*,*
파쇄기,1786,3545,0,NNP,*,F,파쇄기,*,*,*,*,*
일용근로자,1786,3545,0,NNP,*,F,일용근로자,*,*,*,*,*
제빙기,1786,3545,0,NNP,*,F,제빙기,*,*,*,*,*
복합충진,1786,3546,0,NNP,*,T,복합충진,*,*,*,*,*
