건설용금속,1786,3546,0,NNP,*,T,건설용금속,*,*,*,*,*
금속제품,1786,3546,0,NNP,*,T,금속제품,*,*,*,*,*
건설용금속제품,1786,3546,0,NNP,*,T,건설용금속제품,*,*,*,*,*
건설용금속제품제조업,1786,3546,0,NNP,*,T,건설용금속제품제조업,*,*,*,*,*
의약품,1786,3546,0,NNP,*,T,의약품,*,*,*,*,*
사료,1786,3545,0,NNP,*,F,사료,*,*,*,*,*
동물용 사료,1786,3545,0,NNP,*,F,동물용 사료,*,*,*,*,*
제식품 제조,1786,3545,0,NNP,*,F,제식품 제조,*,*,*,*,*
제식품,1786,3546,0,NNP,*,T,제식품,*,*,*,*,*
제식품제조,1786,3545,0,NNP,*,F,제식품제조,*,*,*,*,*
동물용사료,1786,3545,0,NNP,*,F,동물용사료,*,*,*,*,*
폐기물,1786,3546,0,NNP,*,T,폐기물,*,*,*,*,*
수집,1786,3546,0,NNP,*,T,수집,*,*,*,*,*
운반업,1786,3546,0,NNP,*,T,운반업,*,*,*,*,*
횟집,1786,3546,0,NNP,*,T,횟집,*,*,*,*,*
자동차부품,1786,3546,0,NNP,*,T,자동차부품,*,*,*,*,*
강선건조,1786,3545,0,NNP,*,F,강선건조,*,*,*,*,*
환경미화원,1786,3546,0,NNP,*,T,환경미화원,*,*,*,*,*
미화원,1786,3546,0,NNP,*,T,미화원,*,*,*,*,*
소매업,1786,3546,0,NNP,*,T,소매업,*,*,*,*,*
도매업,1786,3546,0,NNP,*,T,도매업,*,*,*,*,*
전구제조업,1786,3546,0,NNP,*,T,전구제조업,*,*,*,*,*
전구제조,1786,3545,0,NNP,*,F,전구제조,*,*,*,*,*
전구,1786,3545,0,NNP,*,F,전구,*,*,*,*,*
백반집,1786,3546,0,NNP,*,T,백반집,*,*,*,*,*
백반,1786,3546,0,NNP,*,T,백반,*,*,*,*,*
제강압연업,1786,3546,0,NNP,*,T,제강압연업,*,*,*,*,*
제강압연,1786,3546,0,NNP,*,T,제강압연,*,*,*,*,*
제강,1786,3546,0,NNP,*,T,제강,*,*,*,*,*
압연,1786,3546,0,NNP,*,T,압연,*,*,*,*,*
건설업,1786,3546,0,NNP,*,T,건설업,*,*,*,*,*
확인불가,1786,3545,0,NNP,*,F,확인불가,*,*,*,*,*
상품,1786,3546,0,NNP,*,T,상품,*,*,*,*,*
중개,1786,3546,0,NNP,*,T,중개,*,*,*,*,*
상품중개,1786,3546,0,NNP,*,T,상품중개,*,*,*,*,*
상품중개업,1786,3546,0,NNP,*,T,상품중개업,*,*,*,*,*
야채,1786,3546,0,NNP,*,T,야채,*,*,*,*,*
과실,1786,3546,0,NNP,*,T,과실,*,*,*,*,*
통조림,1786,3546,0,NNP,*,T,통조림,*,*,*,*,*
절임,1786,3546,0,NNP,*,T,절임,*,*,*,*,*
식료품제조,1786,3545,0,NNP,*,F,식료품제조,*,*,*,*,*
식료품,1786,3546,0,NNP,*,T,식료품,*,*,*,*,*
식료품제조업,1786,3546,0,NNP,*,T,식료품제조업,*,*,*,*,*
전기히터,1786,3545,0,NNP,*,F,전기히터,*,*,*,*,*
히터,1786,3545,0,NNP,*,F,히터,*,*,*,*,*
제조업체,1786,3546,0,NNP,*,T,제조업체,*,*,*,*,*
보건및사회복지사업,1786,3546,0,NNP,*,T,보건및사회복지사업,*,*,*,*,*
자동차제조업,1786,3546,0,NNP,*,T,자동차제조업,*,*,*,*,*
수산물제조,1786,3545,0,NNP,*,F,수산물제조,*,*,*,*,*
수산물,1786,3546,0,NNP,*,T,수산물,*,*,*,*,*
판매,1786,3546,0,NNP,*,T,판매,*,*,*,*,*
육제품,1786,3546,0,NNP,*,T,육제품,*,*,*,*,*
유제품,1786,3546,0,NNP,*,T,유제품,*,*,*,*,*
도소매및소비자용품수리업,1786,3546,0,NNP,*,T,도소매및소비자용품수리업,*,*,*,*,*
선박건조,1786,3545,0,NNP,*,F,선박건조,*,*,*,*,*
개인및가정용품수리업,1786,3546,0,NNP,*,T,개인및가정용품수리업,*,*,*,*,*
개인용품,1786,3546,0,NNP,*,T,개인용품,*,*,*,*,*
가정용품,1786,3546,0,NNP,*,T,가정용품,*,*,*,*,*
가정용품수리,1786,3545,0,NNP,*,F,가정용품수리,*,*,*,*,*
가정용품수리업,1786,3546,0,NNP,*,T,가정용품수리업,*,*,*,*,*
용품수리,1786,3545,0,NNP,*,F,용품수리,*,*,*,*,*
용품수리업,1786,3546,0,NNP,*,T,용품수리업,*,*,*,*,*
개인용품수리,1786,3545,0,NNP,*,F,개인용품수리,*,*,*,*,*
개인용품수리업,1786,3546,0,NNP,*,T,개인용품수리업,*,*,*,*,*
조경,1786,3546,0,NNP,*,T,조경,*,*,*,*,*
수산물소매업,1786,3546,0,NNP,*,T,수산물소매업,*,*,*,*,*
수산물소매,1786,3546,0,NNP,*,T,수산물소매,*,*,*,*,*
수산물도매,1786,3546,0,NNP,*,T,수산물도매,*,*,*,*,*
수산물도매업,1786,3546,0,NNP,*,T,수산물도매업,*,*,*,*,*
구역화물운수업,1786,3546,0,NNP,*,T,구역화물운수업,*,*,*,*,*
화물운수업,1786,3546,0,NNP,*,T,화물운수업,*,*,*,*,*
화물운수,1786,3545,0,NNP,*,F,화물운수,*,*,*,*,*
협회,1786,3545,0,NNP,*,F,협회,*,*,*,*,*
단체,1786,3546,0,NNP,*,T,단체,*,*,*,*,*
개인서비스업,1786,3546,0,NNP,*,T,개인서비스업,*,*,*,*,*
개인서비스,1786,3545,0,NNP,*,F,개인서비스,*,*,*,*,*
플라스틱제품제조업,1786,3546,0,NNP,*,T,플라스틱제품제조업,*,*,*,*,*
플라스틱제품,1786,3546,0,NNP,*,T,플라스틱제품,*,*,*,*,*
플라스틱제품제조,1786,3545,0,NNP,*,F,플라스틱제품제조,*,*,*,*,*
특수목적용,1786,3546,0,NNP,*,T,특수목적용,*,*,*,*,*
